text_id,text_title,text_type,section,line_number,source_line_number,sumerian,translation
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,1,1,... túg ba-ra-pad-da,
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,2,2,d.A-nun-na-ge-ne na-ba-an-ri-gi-eš-ám,The Anunnaki he caused to take their seats.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,3,3,ub-šu-ukkin-na ki di-gal tar-ru,"In the Assembly Hall, place where the great judgments are decided,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,4,4,eš-bar-e si-di ba-ra-an-zu-uš-ám,Decisions to arrange he caused them to know.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,5,5,dingir-bi-ne ki-dúr ba-ab- gar-ra,These gods he caused to take up there their abode.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,6,6,šug-láģ-bi im-šub-ba aga-bi im-ri-a,"Their clean sacrificial food he gave, their crowns he clothed upon them."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,7,7,ki-lugal du-azag ḳin-sîg unù-gal-ba,"In the king’s place, the throne room, the _ḳinsig_ of the vast abode,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,8,8,tin làl bal-bal-e mu-šú be-ib-tar-ra,The libation of wine and honey yearly he decreed.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,9,9,Nibru-(ki) uru giš-gig-dagal-la-bi-šú,For Nippur the city whose shadow extends afar
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,10,10,uku-sag-gig-ga ní-im-ši-ib-te-en-na,"The people, the dark headed, he caused to have reverence."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,11,11,ki-dúr-ba gú-ni a-gim ba-ra-an-šub,But its habitations he cursed ...
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,12,12,ab sīg-gan-dúg-ga-gim e-ne sīg-gan-ba-ra-an-dúg,Like scattered cows he scattered them.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,13,13,uru šag-bi er-gíg sȋg- bi,"The city’s interior is filled with weeping,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,14,14,en-na dam dingir ga-ša-an-bi li-bi nu-tar-ri,"While the consort, its divine queen, is not solicitous for her."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,15,15,é-gu-la za-pa-ag ib-zu-a-bi,"The great house which knew the cry of multitudes,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,16,16,é-ri-a-súd-gim galu nu-un-tur-tur,Like a vast building in ruins men enter not.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,17,17,Nibru-(ki) uru ki ligir-ligir-gal-gal-e-ne šu-im-ma-an-ḪA-eš-ám,"In Nippur, the city where great princes were prosperous,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,18,18,a-na-áš ú-gu i-ni-in-de-eš,Why have they fled?
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,19,19,uku sag-gig gú-sa-ģi-a udu-gim be-ib-?-a,"The people, the dark headed, all of them like sheep...."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,20,20,e(?)-en-šú KAK-RU er a-nir šag PA-ḪI-BAD-a,"How long shall loud crying(?), weeping and wailing _distress_ (?) the heart?"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,21,21,en-šú bar be-íb- ... ùl,How long shall the soul be terrified?
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,22,22,šag nu-ub-ši-túg-e,And the heart repose not?
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,23,23,suùb suá-lá mu-un-tuk-a-ri,To the drum and cymbals I sing.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,24,24,... gíg-ga a-a na....,... sorrowfully(?)....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,25,25,... síg ... ne ba-dúr-ru-ne-eš,... _brick_ ... they dwell.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,26,26,... gar-ra-bi er-šú ba-ab-bi-ne,... in tears they speak.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,27,27,... šub-ba tūr-ru-ba-ne,... are made small.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,28,28,... sìr-ri-eš ba-ab-bi-ne,... in misery they speak.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,29,29,... ki-dúr-bi ḳar-ra,... whose habitations are desolated.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,30,30,... im-ši-sìr-sìr-e-ne-eš,Unto ... they have hastened.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,31,31,... ne-ne-túg,...?
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,32,32,... ga(?)nu-zu-gim,... like one that knows not.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,OBVERSE. COL. I,33,33,... sūģ,... is in confusion.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,1,1,... gál,....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,2,2,... -e ba-ab-dúg-ám,....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,3,3,... ma-lal im-mé,....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,4,4,... ģul-nu-zu-ne nig-dug be-ib-tar-ru-uš-ám,"... evil they know not, good they have decreed."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,5,5,i-lu-gíg im-me,Bitter lament I utter.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,6,6,nam-lù-găl-bi máš-anšu-gim šag-ba mi-ni-ib-tíl-la-aš,Her population like cattle of the fields within her have perished.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,7,7,a ka-na-ăm-mu im-me,Helas! my Land! I sigh.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,8,8,ki-el kalag tul-tul-lá-bi-ne sùr-ri- -eš mi-ni-ib- sal-la-áš,Maid and young man and their children cruelly have been scattered far and wide.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,9,9,iš-a-bi im-me,Tearfully I sigh.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,10,10,šeš-bi imi-dugud šèg-gà-gim di-e-be-ib-sud-ám,Their brothers like a rain storm have fled afar.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,11,11,er-šú nu- gul- e,I cease not to weep.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,12,12,é-e áb amar-bi kud-du gim ní-bi-šù ūr-gíg-ga im-gub,"The household like a cow, whose calf has been separated from her, stand by themselves with sorrowful souls."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,13,13,sîg-sîg ni- mal- mal,They have lapsed into the misery of silence.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,14,14,balag-di lù-ad-dug-ga-ge-ne um-me-da-ū-a-di-gim,Oh sing to the lyre! The wailers like a child nursing mother who cries in woe
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,15,15,mu-bi er-ra mi-ni-ib-bal-bal-e-ne,because of them devised lamentation.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,16,16,uru ù-mu-un-bi sag-ib-ta-an-dīm-ma,"The city whose lord had been magnified,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,17,17,igi-ni sá kûr-ra ib-ta-an-gar-ra ad-e-eš ba-an-ara-áš,"In whose presence a hostile rule has been established, with sighing they have caused to walk."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,18,18,é-zid kur-kur-ra igi-šú ba-an-gín-na,"As for the faithful temple, which in the lands excelled all,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,19,19,uku sag-gig-gi uš-zi be-íb-tùb-ba,"(Where) the people, the dark headed, reposed _in security_;"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,20,20,a-na ib-ag a-na im-ģa-lam-ma-bi,"What has done it, what has destroyed it?"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,21,21,ù-mu-un-bi ib-ta-kàš sag-ki-a mu-un-du,"Its lord is a fugitive, he _hastens in flight_."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,22,22,ki-šub- gú- 2 kam,A melody with prostrations. Second section.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,23,23,me-gal šag-bi ba-ra-an-è-a-áš gù-gíg-ga nu-mal-aš,The meaning of the great decrees they have glorified. Sorrowful words they restrain not.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,24,24,giš-gí-gál-bi-im,This is its antiphon.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,25,25,uru ù-mu-un-bi šag ba-da-an-dib-ba,"The city whose lord is distressed,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,26,26,en-šú la-ba-ši-gur-ru suģ-ám-bi nu- um- im me,Until when shall it not return (to its rest)? Until when shall its “How long” not be spoken?
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,27,27,síg-bi a-na-šú gĭr-ib-ta-an-gar,Why are its brick walls trodden underfoot?
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,28,28,tu(ģu) za-pa-ág mà-mà-bi ab-ta ib-ta- an-dal,The doves screaming flew from their nests.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,29,29,é ? zu síg nar-balag ág-zí-ba,"The temple ... the sweet voiced flute,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,30,30,... be-in-gí,
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,31,31,Entirely destroyed.,
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,32,32,é dû- na,The temple violently....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,33,33,é ní-nu-tuk-gim si-ga....,The temple like one without reverence....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,34,34,ág-me-bi nu-azag-azag-ga,Its regulations unholy ones....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,35,35,šu-luģ-bi kur-kur-ra nu-ub-da-suģ-a-gim,Its cult of ablutions like those which had not been chosen above those of all lands
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,36,36,šu-be-in-ḳal tuģ-ni ib-ta-an-zig,"He has demolished, its wealth he seized away."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,37,37,ág-gíg-ūr-ra a a-še-ra mu-un-di,In misery of soul how long shall I utter lament?
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,38,38,ta-še egir na-ăm-ga-lim dū-a la-ba-an-kalag,Why after the destruction has been done is it not respected?
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,39,39,ág-el-dū-a-gim ģur-ri zag-be-in-bi,As one who accomplishes pure things this one has uttered a curse:—
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,COL. II,40,40,síg-bi pā-e a-na-aš ib-ta-an-è,“Why rise her brick-walls in effulgent glory?”
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",1,1,gig-an-bil-ba šag-ba er be-in-[zí-em],Night and day within her wailing is made.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",2,2,á-še kúr ág-gíg be-ib-aga-a,Now the stranger has wrought insult.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",3,3,ù-mu-un-bi im-ģul-ám šu-bi be-in-gí-ám,Its lord like a storm wind _their hands have removed_(?)
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",4,4,uru-bi é-bi in-gul-gul-ám,"Their city, their temple, he has destroyed."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",5,5,ùr-bi in-sir-ra-ám šitim-e-ne in-ra-ám,"Its foundation he laid waste, the skilled workmen he transported."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",6,6,dam dumu-bi šag-ba mi-ni-in-dìg-ga-ám,Wife and children within her he slew.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",7,7,uru-bi uru-šub-ba im-ma-ni-in-tu-ra-ám,Their city a subjected city he caused to become.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",8,8,mu-un-ga-bi ní-e be-in-ne-ra-ám,Its property he himself took as plunder.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",9,9,uru-gál-la-bi nu-gál-la mi-ni-in-tu-ra-ám,Their city which was he has caused to become a city which is not.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",10,10,dim-ma-bi gĭr ib-ta-an-kúr-ra-ám,Its works of art he placed a hostile foot upon.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",11,11,túg-bi in-sūģ-ám lil-e be-in-sīg-ám,"Its garments he seized away, the winds tore them in shreds."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",12,12,ú-kaš-a-bi ib-ta-an-kar-ra-ám,Its food and drink he pilfered.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",13,13,ga-zu-bi ... mi-ni-ib-tíl-la-ám,Their infants(?) ... he caused to perish.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",14,14,é-e kúr ág-rig ... be-ib-aga-a,The temple a stranger plundered.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",15,15,a-še-ir-gíg im-me er be-ib-lu-lu,"Bitter sighing I utter, tears I pour out."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",16,16,balag-di galu i-lu ba-ab-bi-ám,"Oh sing to the lyre, he that speaks the songs of wailing."
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",17,17,šag nu-zí-ba-bi mu-un-na-ni-ib-gí-gí,Their hearts which are not glad it will pacify.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",18,18,ù-mu-un-bi me-bi ba-ra-an-è-a-áš,The decrees of their lord they have glorified.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",19,19,á-bi nu-mu-un-tag-ga-ám li-bi nu-tar-ra-ám,He concerns himself not with their oracles; he cares not for their future.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",20,20,... ki-šub-gú 3-kam-ma-ám,A melody with prostrations. Third section.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",21,21,me-gal-gal-la-ni a-gim ba-ra-an-ēš,His great decrees thus he has ordered.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",22,22,á-bi la-ba-an-tag-ga-ám li-bi nu-tar-ra-ám,He has concerned himself not with their oracles; he cared not for their future.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",23,23,... giš-gí-gál-bi-im,This is its antiphon.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",24,24,mu-lu sìr-ra na-ăm-tar-gíg-ga-mu-uš,He of melodious song the sorrowful fate weeps for.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",25,25,me ib-ši-en-ne-en er im-ši-šeš-šéš-en,Sound of mourning he causes to arise; lamentation he utters.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",26,26,á-še balag-di sìr-zu- ne,Now oh sing to the lyre! They that know the melodies
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",27,27,ḪAR-dúr-ra-mu ma-ar ba-bi-ne-ám,My ... shall speak for me.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",28,28,ì-dé-šú kuš-a im-ma-sȋg-ga-mu,Now I am filled with sighing.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",29,29,galu-bi er-ra ma-an-mà-mà-ne-àm,Her population offer prayers to me.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",30,30,á-še šag-zu-mu né-táb-táb-ba-mu,"Now my intercession, my pleading(?),"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",31,31,á-še dúr-ra-bi ma-ar galu mu-da-an-zu-ám,Now mightily the population unite with me in making known.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",32,32,a-rá gig-ga šag-sir-ra-mu,Upon ways of pain my mercy
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",33,33,ū-a tūr-ra-mu er-ra ma-an-tuk-ám,Oh woe! my children weep for.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",34,34,éš é-dū-a ki-dúr-a-ne-ne,"In the house, the well builded temple, in their dwelling,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",35,35,nar-e-eš ba-ab-gar-ra ní-tuk ba-ab-tur-ra-ám,Sound like one chanting is raised and praise is diminished.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",36,36,galu erím-eka na-ăm-mu ib-tíl-la,The foe has caused my land to perish.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",37,37,er-ra ma-pad(?)ma-an-mà-mà-ne-ám,They beseech....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",38,38,šag ág-gíg-ga ib-sȋg-mu ad-bi-šú PI-gà-bi dé-ib-šed-dé-ne-ám,My heart which is filled with misery by their wailing ... may they calm.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",39,39,er-bi ugû-mà mu-un-mà-mà-dam,Their weeping is made unto me.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",40,40,E+SAL šag-izi-du ma-ar ma-[an-tuk-tuk-e-ne-ám],In the mother goddess’ sanctuary prayer to me they offer.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,"REVERSE, COL. I",41,41,d.Mu-ul-lil....,Enlil....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,1,1,....,....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,2,2,....,....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,3,3,....,....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,4,4,[ ... mu-ra-ab-]dúg mu- na-ab,....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,5,5,... ŭg-ga-gim,....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,6,6,[ ... m]u-ra-ab-dúg mu-na-ab,
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,7,7,... aga- ... a- ... mu,
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,8,8,... mu- ... na- ... ab,
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,9,9,[...]ma-a[r ... za]l-la,
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,10,10,... íb-dū-e KA-mu-na- ab,
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,11,11,... ģar-ra-ge-eš ... šag-izi-du,
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,12,12,... arruš ma-ra-tuk-tuk,Have mercy upon me.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,13,13,šag-zu šag-sīg ib-ta-ba-e šag-laģ ma-ra-an-gar-ra-me (sic!),Thy heart whose portion has been affliction become for me a glad heart.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,14,14,sag-zuzi-zi-igiš-šub-ba-za ul-šú ma-ra-an-mà-mà,Thy head which is held aloof turn unto me to glorify thy portion.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,15,15,ág-kúr-ri za-ar i-ri-ib-aga-e šu-bi dé-ib-gí-gí,The hostile deeds which he did unto thee be returned unto his hand.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,16,16,uru-ki-a šu-bar-ri nu-zu-a mur-ri dé-ib-sĭg-gi,In the city which knew not forgiveness let there be given _the cry of multitudes_.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,17,17,... ki-šub gú 5-kam-ma-ám,A melody of prostrations. Fifth section.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,18,18,à-še ù-mu-un-zu gú-šub-ba kúr me-e-ši-in-ra-ám,Now thy lord _anger upon the foe_ will direct.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,19,19,arruš ma-ra-an-tuk-ám na-ám-zu in-tar-ra-ám,He will have mercy and will decree thy fate.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,20,20,síg-zu a-še-ir ib-ta-an-è-a ib-si be-in-dúg-ga-ám,Unto thy brick walls where lamentation arose he will command “it is enough.”
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,21,21,ģar-šág-gi-zu-ra ma-ra-ni-in-tu-ra-ám,Thy happy soul he will cause to return for me.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,22,22,d.Nin-urašā maškim kalag-ga sag-zu be-in-tuk-ám,Ninurash the valiant guardsman will sustain thy head.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,23,23,dun-ú-a-ni ... giš-ib-ši-in-gub-ba-ám,His pastor he will establish over (the city).
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,24,24,é-kur ḳalag-ḳalag dū-dū-ù-dam á-mu-un ba-an-ag-ám,Ekur like (a temple) which has been tenderly built he will make....
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,25,25,ág-dú-bi ki-bi be-in-gí-ám,Its beauty he will restore to its place.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,26,28,suģ-ba-la-túm-túm-mu in-na-an-dúg-ga-ám,Unceasingly he commands.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,27,29,garza kúr-ri ib- sūģ- ám,The ordinances the stranger has placed in confusion.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,28,30,me ib-bir-a-bi ki-bi-šú in-gar-ra-ám,The ritual utensils which have been scattered he will restore to their place.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,29,31,šu-luģ erím-e šu-be-in-lá-a-ba,"The rituals of hand-washing which the wicked caused to lapse into disuse,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,30,32,azag-gi ... el-e- ... bi,To cause to be holy and pure
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,31,33,uru-azag nam-šub-da-ni in-na-an-dúg-ga-ám,In the holy city which has been consecrated he commands.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,32,34,[d.] Iš-me-dDa-gan sib kenag-gà-ni-ir,For Ishme-Dagan his beloved shepherd
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,33,35,... bi(?) gú ul-šár-šár-ri-da,... to cause rejoicing
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,34,36,in-na-an-dúg-ga-ám,... he commands.
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,35,37,... azag nam-tar-ri-da-ni,"The holy ... whose fate has been decreed,"
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,36,38,... -ra-ám,...
1,LAMENTATION OF ISHME-DAGAN OVER NIPPUR,lamentation,REVERSE II,37,39,... DU-ra-ám,...
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,1,3,d.En-lil lugal dingir-ri-e-ne-ge,Enlil king of the gods
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,2,4,sig igi-nim-ma nam-en-bi ģa-ma-an-sĭg,In the South and North may give lordship over them unto me.
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,3,5,dúg-dúg-ga d.Nu-nam-nir-ra-ta,"By the commands of Nunamnir,"
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,4,6,ka-ta-è-a d.En-lil-lá-ta,"By the utterance of Enlil,"
2,LITURGY OF ISHME-DAGAN,liturgy,COL. II.,5,7,An-ni enim-zid-démà-a-ar ģa-ma-an-de,May Anu speak for me an order of confidence.
